RSM00028502,20170509,TAVG,126,H,,S,
USC00409709,20170531,TMIN,150,,,7,800
ASN00041212,20170519,PRCP,130,,,a,
US1NHRC0065,20170522,PRCP,66,,,N,
US1NMLU0075,20170501,PRCP,0,,,N,
US1CATY0005,20170513,PRCP,74,,,N,
US1ARPS0070,20170529,PRCP,3,,,N,
USS0050L02S,20170522,TMAX,131,,,T,
SW000002196,20170512,PRCP,0,,,E,
USS0047P03S,20170513,TMIN,22,,,T,
AR000087925,20170509,PRCP,0,,,S,
USC00234382,20170508,TMIN,133,,,7,700
USR0000TATH,20170517,TMAX,278,H,,U,
USS0021B17S,20170503,TAVG,116,,,T,
CA007075800,20170503,TMIN,-34,,,C,
US1WIWW0002,20170529,SNWD,0,,,N,
USC00382260,20170521,TMIN,211,,,7,700
USR0000ALIR,20170509,TMAX,283,H,,U,
SAM00040400,20170518,TMIN,230,,,S,
USC00513268,20170512,PRCP,3,,,7,800
USW00024030,20170531,AWND,52,,,W,
USR0000NDES,20170514,TMAX,156,H,,U,
USW00023078,20170515,SNWD,0,,,W,
USC00441209,20170522,WT01,1,,,7,
US1WIAD0005,20170505,SNOW,0,,,N,
USR0000AUMI,20170526,TAVG,45,,,U,
ASN00040764,20170519,TMIN,178,,,a,
BL000085141,20170521,TAVG,217,H,,S,
US1NYOD0019,20170523,PRCP,97,,,N,
PLM00012295,20170531,TMAX,218,,,S,
CA006131415,20170524,SNWD,0,,,C,
US1WISW0005,20170502,WESF,0,,,N,
US1ILLG0019,20170513,PRCP,0,,,N,
USR0000CTAN,20170520,TAVG,232,,,U,
US1MIAP0001,20170528,SNOW,0,,,N,
USC00248693,20170530,SNWD,0,,,7,1800
SWE00138228,20170514,TMIN,68,,,E,
US1MDMG0071,20170521,SNOW,0,,,N,
RSM00030433,20170505,PRCP,0,B,,S,
CA002100630,20170507,TAVG,43,,,C,
US1TNML0010,20170513,PRCP,51,,,N,
US1IDLT0001,20170512,SNWD,0,,,N,
USC00203504,20170531,PRCP,0,,,7,1600
USC00155280,20170501,WT03,1,,,7,
USC00331458,20170511,SNWD,0,,,7,
USC00042598,20170528,SNWD,0,,,H,
USC00305840,20170527,SNOW,0,,,7,
USW00093783,20170508,WSF2,89,,,W,
CA006080192,20170511,TMAX,135,,,C,
USW00004130,20170519,TMAX,148,,,R,
USC00252560,20170506,TMIN,11,,,7,700
USC00048606,20170508,TOBS,144,,,7,800
ID000096805,20170530,TMIN,250,,,S,
USC00476420,20170503,SNWD,0,,,7,630
USC00340546,20170513,TMAX,239,,,7,700
RSM00022113,20170506,PRCP,41,B,,S,
CA001200560,20170509,SNWD,0,,,C,
US1TNKX0043,20170515,PRCP,0,,,N,
USW00053917,20170510,AWND,30,,,W,
USC00474383,20170531,SNWD,0,,,H,830
USS0013E18S,20170530,SNWD,762,,,T,
US1MDAA0067,20170514,PRCP,10,,,N,
SZ000009480,20170523,TAVG,207,H,,S,
ASN00030072,20170520,PRCP,0,,,a,
RQC00664614,20170527,TMAX,300,,,7,800
CA002402353,20170508,WSFG,0,,,C,
USW00003866,20170527,WDF5,230,,,W,
US1NMDA0125,20170504,PRCP,0,,,N,
USR0000IEZR,20170515,TMIN,6,H,,U,
USC00035760,20170518,SNWD,0,,,7,
US1TNKX0023,20170530,PRCP,8,,,N,
USR0000VFVA,20170519,TAVG,239,,,U,
USC00318694,20170520,TMAX,256,,,7,800
USC00214546,20170510,EVAP,48,,,7,800
CA1ON000097,20170505,PRCP,25,,,N,
CA1ON000311,20170518,WESD,0,,,N,
ASN00024012,20170530,PRCP,30,,,a,
USC00055733,20170506,SNOW,0,,,7,
ASN00043105,20170515,PRCP,30,,,a,
RSM00024671,20170502,PRCP,0,B,,S,
USC00218618,20170515,PRCP,0,,,7,900
USW00093205,20170518,WSF5,107,,,W,
US1CTHR0008,20170512,SNOW,0,,,N,
USW00013959,20170506,WSF5,72,,,W,
USC00395669,20170517,SNWD,0,,,7,2300
FIE00141810,20170506,TAVG,71,H,,S,
US1ALBW0013,20170519,PRCP,0,,,N,
USC00303025,20170505,TMAX,94,,,7,700
USC00213104,20170520,SNWD,0,,,7,
USW00023191,20170510,WT01,1,,,W,
USC00241088,20170508,SNOW,0,,,7,
USC00263205,20170521,SNWD,0,,,7,1600
US1IAJN0010,20170508,SNOW,0,,,N,
USS0045Q02S,20170523,TAVG,67,,,T,
CA004031581,20170530,SNWD,0,,,C,
USC00340184,20170530,TMAX,317,,,7,800
USC00419380,20170525,TMIN,100,,,7,800
US1MAFR0017,20170508,WESF,0,,,N,
USC00235307,20170521,TMAX,233,,,7,700
USC00475581,20170505,PRCP,0,,,7,800
SGM00061630,20170527,TAVG,352,H,,S,
RSM00029562,20170515,TAVG,127,H,,S,
USC00132236,20170521,SNWD,0,,,7,700
USS0010G23S,20170515,PRCP,0,,,T,
CA001066482,20170521,TAVG,129,,,C,
USC00205434,20170508,TMAX,144,,,7,2400
US1GAGN0007,20170501,SNOW,0,,,N,
US1WAJF0019,20170510,SNOW,0,,,N,
USC00163979,20170510,TOBS,222,,,7,800
USR0000ADRY,20170521,TMIN,-6,H,,U,
USC00342354,20170530,SNOW,0,,,7,
CA005050919,20170514,TMIN,6,,,C,
US1CACC0011,20170520,PRCP,0,,,N,
HUM00012843,20170513,TAVG,173,H,,S,
USC00356035,20170507,SNOW,0,,,7,
US1NCYN0013,20170529,PRCP,5,,,N,
USC00305512,20170517,SNWD,0,,,7,700
USC00413675,20170504,TOBS,111,,,7,800
USC00452007,20170506,TMIN,44,,,7,800
USC00479052,20170518,PRCP,191,,,7,700
US1CASD0023,20170510,PRCP,0,,,N,
RSM00031873,20170514,TMAX,132,,,S,
US1PAFY0010,20170529,PRCP,119,,,N,
ASN00033301,20170521,PRCP,0,,,a,
USC00350197,20170510,TMAX,233,,,7,600
USR0000HKAH,20170510,TMIN,222,H,,U,
US1NDBH0034,20170526,PRCP,0,,,N,
USC00170583,20170518,SNOW,0,,,7,
ASN00031008,20170525,PRCP,0,,,a,
USC00030458,20170512,SNOW,0,,,7,
USC00116157,20170511,SNWD,0,,,7,2400
IN011140700,20170509,TMIN,266,,,S,
USC00050825,20170523,TMIN,-22,,,7,1600
USR0000INUC,20170503,TMAX,167,H,,U,
US1CASJ0005,20170525,SNOW,0,,,N,
US1WYCR0004,20170519,PRCP,188,,,N,
MX000076393,20170512,TAVG,281,H,,S,
US1MDWH0003,20170519,SNOW,0,,,N,
US1MIOK0085,20170516,PRCP,15,,,N,
US1NMDA0118,20170526,SNOW,0,,,N,
USC00414098,20170519,SNOW,0,,,7,
USW00053909,20170510,TMAX,267,,,W,
JA000047776,20170515,PRCP,0,B,,S,
USC00122825,20170514,PRCP,0,,,7,800
USC00476398,20170527,TOBS,128,,,7,800
USC00219249,20170515,SNWD,0,,,7,700
US1NCFR0022,20170514,PRCP,3,,,N,
ASN00040913,20170520,TMAX,250,,,a,
USW00053120,20170514,WSF2,63,,,W,
US1NCCM0042,20170515,SNOW,0,,,N,
USC00145888,20170521,SNOW,0,,,7,
USC00210974,20170508,PRCP,0,,,7,700
MLM00061277,20170522,TMIN,288,,,S,
NOE00133782,20170528,PRCP,0,,,E,
US1COBR0023,20170527,SNOW,0,,,N,
USS0054K01S,20170521,TOBS,67,,,T,
USC00342599,20170510,PRCP,0,,,H,
USW00014931,20170517,TAVG,242,H,,S,
GME00124930,20170502,TMAX,133,,,E,
USC00219173,20170515,TMAX,172,,,7,600
US1NJMD0066,20170527,PRCP,0,,,N,
US1MNAA0039,20170525,PRCP,0,,,N,
USC00323376,20170520,TMAX,172,,,7,700
USW00094080,20170531,TMAX,252,,,R,
ASN00040861,20170531,TMAX,225,,,a,
MA000067161,20170514,TMAX,286,,,S,
USC00125117,20170530,TMIN,111,,,7,700
USW00093985,20170526,SNOW,0,,,H,
US1CALS0001,20170530,SNWD,0,,,N,
NOE00133098,20170508,PRCP,0,,,E,
US1IALN0003,20170511,PRCP,295,,,N,
USR0000AINI,20170501,TAVG,-109,,,U,
USW00004236,20170528,PRCP,0,,,R,
US1MICF0009,20170509,SNOW,0,,,N,
US1GAFR0001,20170530,WESF,0,,,N,
CA0050309J6,20170513,WDFG,5,,,C,
USC00130241,20170505,SNOW,0,,,7,
USC00411715,20170519,SNOW,0,,,7,
USC00457507,20170516,TMAX,122,,,7,800
USS0045L01S,20170501,SNWD,1016,,,T,
USS0019L43S,20170519,TMAX,164,,,T,
ASN00091197,20170509,PRCP,0,,,a,
ASN00001010,20170522,PRCP,0,,,a,
USC00041159,20170522,SNOW,0,,,7,
SWE00138864,20170514,TMIN,81,,,E,
US1AZMR0245,20170527,PRCP,0,,,N,
USW00094963,20170508,WDF2,110,,,W,
SWE00140206,20170516,PRCP,17,,,E,
NOE00134518,20170518,TMAX,123,,,E,
USC00050756,20170503,TMAX,144,,,7,630
FIE00145227,20170514,PRCP,12,,,E,
USC00241738,20170512,TOBS,94,,,7,700
US1TXLK0079,20170519,PRCP,0,,,N,
ASN00034010,20170509,PRCP,0,,,a,
ASN00092011,20170516,PRCP,0,,,a,
USW00012849,20170506,SNOW,0,,,H,
US1PAMT0093,20170512,PRCP,0,,,N,
CA006075543,20170510,TMAX,182,,,C,
USS0017D20S,20170511,TMIN,5,,,T,
USW00023054,20170531,PRCP,36,,,W,
USS0014F03S,20170520,TMAX,153,,,T,
USW00003866,20170504,AWND,60,,,W,
USC00047248,20170511,TMIN,133,,,7,2000
USC00403040,20170501,TMIN,117,,,7,700
FP000091948,20170507,TAVG,245,H,,S,
US1CAED0017,20170524,PRCP,0,,,N,
NLE00109224,20170510,SNWD,0,,,E,
USC00092738,20170502,PRCP,25,,,7,800
US1IAPK0037,20170507,SNWD,0,,,N,
CA004064149,20170510,TAVG,61,,,C,
ARM00087774,20170505,TAVG,117,H,,S,
US10sarp024,20170525,PRCP,0,,,N,
ASN00023806,20170524,PRCP,44,,,a,
USS0021B60S,20170514,TAVG,36,,,T,
USC00012096,20170513,SX32,239,,,7,700
USC00115110,20170503,SNWD,0,,,7,
USW00094732,20170509,PGTM,1141,,,W,
USC00349213,20170508,PRCP,0,,,7,700
USC00332603,20170527,SNOW,0,,,7,
SWE00140776,20170527,SNWD,0,,,E,
USC00282805,20170531,SNOW,0,,,7,
USC00120852,20170502,PRCP,0,,,7,1800
USW00004112,20170513,WDF5,230,,,W,
USC00118740,20170514,TMAX,283,,,7,2400
MOM00060230,20170514,PRCP,0,,,S,
USW00053868,20170510,PRCP,0,,,W,2400
USW00094988,20170512,AWND,38,,,W,
US1WIDN0010,20170523,PRCP,18,,,N,
USC00211891,20170530,SX36,83,,,7,
USC00382260,20170505,TOBS,206,,,7,700
USW00003901,20170511,WT03,1,,,W,
US1IDVL0001,20170525,SNOW,0,,,N,
USS0010D07S,20170525,TMIN,-21,,,T,
USC00435733,20170510,PRCP,0,,,7,700
US1MSRN0042,20170520,SNOW,0,,,N,
US1GAMG0001,20170515,PRCP,0,,,N,
USC00168923,20170526,SNOW,0,,,7,
US1NMDA0090,20170511,PRCP,0,,,N,
SPE00119792,20170513,TMIN,100,,,E,
USW00014918,20170501,SNWD,0,,,W,
US1WIWK0005,20170509,PRCP,0,,,N,
USC00103297,20170521,TMIN,28,,,7,800
US1OHSN0003,20170519,SNWD,0,,,N,
USC00049785,20170502,TMAX,344,,,7,1600
US1ILWN0003,20170504,PRCP,0,,,N,
RQC00668306,20170525,MNPN,250,,,7,
ASN00021010,20170518,PRCP,4,,,a,
USC00363028,20170512,PRCP,5,,,7,700
USC00484910,20170505,TMIN,-28,,,7,900
USC00043937,20170523,PRCP,0,,,7,1600
ASN00015135,20170528,PRCP,0,,,a,
USW00003940,20170507,SNWD,0,,,H,
US1AZMR0288,20170512,PRCP,0,,,N,
USC00388472,20170512,TOBS,150,,,7,800
USC00194502,20170505,TMAX,128,,,7,900
USC00229439,20170514,TOBS,133,,,7,700
ID000097980,20170519,TMIN,210,,,S,
USS0015H03S,20170527,TMIN,19,,,T,
US1MNRW0003,20170502,PRCP,254,,,N,
USW00024234,20170506,WDF5,350,,,W,
USC00463544,20170509,SNWD,0,,,7,800
ASN00025562,20170529,PRCP,30,,,a,
RSM00031909,20170511,TMIN,21,,,S,
USW00013970,20170521,SNWD,0,,,H,
KZ000038439,20170523,TAVG,271,H,,S,
US1TXHRR117,20170502,PRCP,0,,,N,
FMW00040505,20170504,WDF2,100,,,W,
USC00115917,20170506,PRCP,0,,,7,600
USC00362183,20170507,PRCP,155,,,7,700
USC00214546,20170520,TMAX,106,,,7,800
USC00234019,20170515,SNWD,0,,,7,
US1OHDR0007,20170506,PRCP,356,,,N,
US1ARBX0019,20170503,PRCP,0,,,N,
USC00333722,20170529,SNWD,0,,,7,700
CA008403690,20170527,TMAX,55,,,C,
ARM00087909,20170522,TMAX,111,,,S,
IDM00097126,20170505,TAVG,280,H,,S,
ASN00023732,20170520,PRCP,46,,,a,
USR0000IBEA,20170520,TMAX,117,H,,U,
USS0011G05S,20170505,TMIN,21,,,T,
USC00416502,20170510,SNOW,0,,,7,
USC00166676,20170512,TMAX,278,,,H,
US1SCAK0057,20170507,PRCP,0,,,N,
USW00023155,20170504,TMIN,211,,,W,2400
ASN00086299,20170513,PRCP,2,,,a,
US1AZPM0132,20170523,SNOW,0,,,N,
USC00017304,20170521,TOBS,194,,,7,700
US1MAMD0054,20170513,PRCP,8,,,N,
CA001114746,20170527,PRCP,0,,,C,
US1FLMT0028,20170515,SNOW,0,,,N,
USC00144729,20170524,PRCP,15,,,7,600
CA001017101,20170511,WDFG,17,,,C,
USC00355945,20170506,SNOW,0,,,7,
SWE00138184,20170501,TMIN,13,,,E,
SWE00140070,20170504,TMIN,-25,,,E,
USC00405431,20170509,TMAX,233,,,7,800
USC00300023,20170502,SNWD,0,,,7,700
USW00003901,20170525,TMIN,128,,,W,2400
ID000096145,20170503,TMIN,246,,,S,
USC00232981,20170502,TOBS,106,,,7,700
CA006075420,20170531,TMIN,99,,,C,
IV000005592,20170508,TAVG,284,H,,S,
USS0008G03S,20170502,SNWD,2083,,,T,
US1CASD0004,20170526,SNOW,0,,,N,
USW00003889,20170508,PRCP,8,,,W,2400
CA001105669,20170527,SNOW,0,,,C,
USC00343660,20170525,SX32,256,,,7,2400
USC00214884,20170515,TMIN,128,,,7,600
US1ORDS0033,20170516,PRCP,0,T,,N,
USC00347390,20170526,PRCP,0,,,7,700
USW00014753,20170527,WSF2,63,,,W,
USS0005J28S,20170505,PRCP,0,,,T,
US1TXEL0025,20170505,PRCP,0,,,N,
USC00387631,20170519,SNWD,0,,,7,800
GME00128614,20170529,PRCP,0,,,E,
USS0021C41S,20170506,TMAX,26,,,T,
USS0021F12S,20170520,TMAX,195,,,T,
MUM00041295,20170515,TMAX,419,,,S,
USC00462522,20170515,PRCP,0,,,7,700
US1VTOG0007,20170528,SNOW,0,,,N,
USW00024233,20170514,PRCP,10,,,W,2400
CA006103367,20170509,SNOW,0,,,C,
PSW00040309,20170528,AWND,26,,,W,
USW00014752,20170514,TMAX,167,,,W,
US1SDPK0006,20170509,SNOW,0,,,N,
USC00170655,20170506,TMAX,128,,,H,
USC00029158,20170522,TOBS,272,,,7,1700
USW00024138,20170520,PRCP,5,,,W,2400
USC00298535,20170520,TOBS,117,,,7,700
US1NMGR0057,20170518,SNOW,0,,,N,
US1AZAP0013,20170518,PRCP,43,,,N,
BC008948490,20170502,TAVG,190,H,,S,
US1NCHN0014,20170511,SNOW,0,,,N,
US1INCL0014,20170526,PRCP,10,,,N,
USW00014920,20170525,SNWD,0,,,W,
USC00131060,20170511,TMAX,256,,,7,700
US1SCOC0004,20170524,PRCP,218,,,N,
USS0009D06S,20170502,TOBS,-28,,,T,
USC00103143,20170520,TOBS,61,,,7,700
USW00093993,20170506,SNWD,0,,,W,
US1CAHM0007,20170506,SNOW,0,,,N,
USC00390128,20170507,SNWD,0,,,7,
US1WAJF0043,20170505,PRCP,79,,,N,
SPE00119837,20170518,TAVG,116,H,,S,
USS0021A01S,20170511,SNWD,1727,,,T,
GME00121702,20170512,TMAX,174,,,E,
US1PABF0014,20170522,PRCP,18,,,N,
USW00023244,20170511,WDF5,350,,,W,
US1NCCT0025,20170519,SNOW,0,,,N,
US1NYSF0100,20170507,PRCP,5,,,N,
USC00217460,20170501,WESD,0,,,7,
US1KSRN0004,20170521,PRCP,0,,,N,
HU000012942,20170514,TAVG,194,H,,S,
MXM00076382,20170511,TAVG,294,H,,S,
USC00145888,20170522,SNWD,0,,,7,
USC00229173,20170526,WDMV,145,,,7,
RSM00028418,20170529,TAVG,66,H,,S,
US1WYSH0010,20170520,SNWD,0,,,N,
US1NCCH0016,20170515,PRCP,0,,,N,
USC00200230,20170523,SNWD,0,,,7,
RSM00032076,20170510,TMAX,95,,,S,
RSM00023803,20170531,PRCP,8,B,,S,
US1WAIS0018,20170521,PRCP,0,,,N,
USC00145692,20170526,SNWD,0,,,7,700
US1SCGV0084,20170504,PRCP,0,,,N,
USS0009E07S,20170505,TAVG,108,,,T,
EZM00011423,20170517,TAVG,157,H,,S,
US1TXWM0026,20170508,PRCP,0,,,N,
USC00453826,20170527,TMAX,233,,,7,800
MUM00041250,20170529,TMIN,273,,,S,
US1FLLK0030,20170509,PRCP,0,,,N,
CA1MB000062,20170526,SNOW,0,,,N,
RSM00031439,20170504,TMIN,37,,,S,
US1FLPN0016,20170510,PRCP,0,,,N,
US1INDB0001,20170510,SNOW,0,,,N,
SIE00115126,20170507,TMIN,103,,,E,
USW00004845,20170527,TMIN,83,,,W,
US1SDBR0016,20170527,PRCP,0,,,N,
US1TXKR0053,20170515,SNOW,0,,,N,
US1TXBEL057,20170514,PRCP,0,,,N,
USC00134894,20170515,TMAX,306,,,7,700
USW00012896,20170519,SNOW,0,,,W,
US1KSHM0019,20170501,SNOW,0,,,N,
US1MOAN0011,20170521,SNOW,0,,,N,
USW00024062,20170519,PRCP,3,,,W,2130
USS0016F08S,20170516,TOBS,-26,,,T,
USW00094949,20170530,WDF2,310,,,W,
AR000087344,20170522,TMAX,262,,,S,
TUM00017150,20170520,PRCP,0,,,S,
US1GAEL0006,20170501,PRCP,0,,,N,
CA002202102,20170507,PRCP,11,,,C,
USC00105708,20170528,TMIN,44,,,7,1400
USW00014939,20170501,WSF2,139,,,W,
MUM00041244,20170531,TMAX,466,,,S,
US1ALMG0017,20170510,PRCP,0,,,N,
LOE00116344,20170502,TMIN,113,,,S,
USR0000IPCR,20170528,TAVG,121,,,U,
US1FLVL0009,20170527,PRCP,0,,,N,
CA001091174,20170523,WDFG,25,,,C,
US1PAMR0012,20170513,PRCP,0,,,N,
MD000033881,20170506,TMAX,245,,,S,
USC00027480,20170502,TMAX,261,,,7,700
US1COBO0002,20170522,SNOW,0,,,N,
NLE00109190,20170514,PRCP,33,,,E,
SWE00138982,20170530,PRCP,114,,,E,
NO000014030,20170530,PRCP,0,,,S,
US1MNNR0001,20170511,PRCP,0,,,N,
ASN00038003,20170523,TMIN,149,,,a,
USC00120877,20170528,SNWD,0,,,7,700
USC00042239,20170507,TMIN,0,,,7,800
UZM00038583,20170514,TAVG,275,H,,S,
US1CASZ0042,20170521,PRCP,0,,,N,
USS0022C13S,20170508,SNWD,4470,,,T,
US1WATH0033,20170523,PRCP,0,,,N,
US1MICL0005,20170504,PRCP,0,,,N,
USC00503163,20170509,SNOW,0,,,7,
US1TXPP0002,20170519,SNOW,0,,,N,
USS0017C04S,20170528,TOBS,147,,,T,
USC00512410,20170505,PRCP,10,,,7,900
US1WAKG0041,20170512,PRCP,89,,,N,
USC00429383,20170515,TMAX,206,,,7,2330
USC00339361,20170520,TMIN,128,,,7,1800
USC00113455,20170525,SNWD,0,,,7,600
ASN00059024,20170530,PRCP,0,,,a,
USC00404561,20170510,SNWD,0,,,7,800
USW00053860,20170518,WDF2,100,,,W,
GLE00146971,20170530,TMIN,-3,,,E,
USW00093950,20170519,TMIN,183,,,W,2400
CA002403206,20170505,TAVG,-128,,,C,
SPE00120107,20170520,PRCP,0,,,S,
USW00024255,20170520,PGTM,1234,,,W,
US1MDSM0003,20170508,PRCP,0,T,,N,
US1CASK0003,20170511,SNWD,0,,,N,
US1NHRC0065,20170512,PRCP,0,,,N,
USC00442400,20170507,PRCP,0,,,7,700
USW00003932,20170510,WSF2,98,,,W,
USC00089795,20170531,PRCP,0,,,H,
USC00317813,20170521,TOBS,244,,,7,1800
USC00350501,20170520,SNWD,0,,,7,1700
USR0000CHER,20170520,TMIN,167,H,,U,
CA007015791,20170526,WSFG,0,,,C,
USW00023259,20170510,WT01,1,,,W,
MGM00044237,20170506,TMAX,187,,,S,
CA007025745,20170515,TAVG,145,,,C,
US1WYCK0016,20170508,PRCP,8,,,N,
NLE00109380,20170514,SNWD,0,,,E,
ASN00091126,20170506,PRCP,1,,,a,
IRM00040785,20170510,TMAX,340,,,S,
USC00355971,20170525,SNWD,0,,,7,
USW00053920,20170528,SNOW,0,,,W,
US1NCBC0025,20170517,SNOW,0,,,N,
USC00247425,20170523,TMAX,244,,,7,1800
USW00023907,20170513,TMAX,305,,,R,
IN019100500,20170509,TMAX,470,,,S,
SPE00120260,20170511,PRCP,208,,,E,
SWE00138486,20170524,TMIN,77,,,E,
USC00415192,20170506,PRCP,0,,,7,800
CA001021960,20170519,TAVG,123,,,C,
CA1ON000491,20170510,WESF,0,,,N,
USS0010J21S,20170503,TAVG,38,,,T,
US1ORMN0021,20170504,SNOW,0,,,N,
US1FLAL0002,20170501,PRCP,114,,,N,
US1SCOR0038,20170524,PRCP,102,,,N,
USC00301664,20170527,PRCP,51,,,7,700
USC00036928,20170501,PRCP,0,T,,7,700
CA008401335,20170524,SNWD,0,,,C,
USW00094990,20170503,TMIN,61,,,W,
USC00418187,20170509,SNWD,0,,,7,
US1NHRC0060,20170516,PRCP,58,,,N,
USS0013C36S,20170519,WESD,2692,,,T,
USS0010D07S,20170530,TAVG,100,,,T,
USC00518941,20170516,TMAX,267,,,7,
US1VTWH0019,20170517,PRCP,0,,,N,
ASN00023728,20170511,PRCP,0,,,a,
USW00014826,20170507,TAVG,78,H,,S,
US1NCCR0016,20170516,SNOW,0,,,N,
CA007034482,20170508,WDFG,0,,,C,
US10adam046,20170501,PRCP,312,,,N,
USC00035428,20170529,PRCP,0,,,7,800
CA004061570,20170519,SNWD,0,,,C,
RSM00029576,20170526,TMIN,26,,,S,
USC00044232,20170508,TMIN,78,,,7,2400
RSM00024661,20170527,PRCP,71,B,,S,
USW00053119,20170508,WT01,1,,,W,
RSM00031152,20170527,TAVG,103,H,,S,
USC00501987,20170513,TMIN,33,,,7,800
US1FLPN0051,20170517,SNOW,0,,,N,
USS0007E32S,20170513,TOBS,12,,,T,
USC00449215,20170508,TMIN,22,,,7,900
USC00435416,20170515,TMAX,67,,,7,1600
USW00054787,20170525,TMIN,128,,,W,
US1TXRD0027,20170501,PRCP,5,,,N,
US1COJF0053,20170521,SNWD,13,,,N,
ASN00041529,20170505,PRCP,0,,,a,
USW00023293,20170513,WDF5,320,,,W,
US1AZPM0233,20170506,SNOW,0,,,N,
USC00111290,20170529,SNOW,0,,,7,
FIE00146117,20170504,PRCP,0,,,E,
USC00089176,20170502,PRCP,0,,,7,2400
USC00357391,20170527,TOBS,150,,,7,800
USW00004787,20170527,AWND,12,,,W,
USS0009M01S,20170502,TMAX,119,,,T,
GME00120970,20170527,PRCP,0,,,E,
US1CASD0008,20170504,SNOW,0,,,N,
US1WIDA0038,20170519,PRCP,5,,,N,
USC00229326,20170518,PRCP,0,,,7,800
US1AZPM0229,20170506,SNOW,0,,,N,
US1GADS0003,20170518,SNOW,0,,,N,
CA001123939,20170512,WDFG,13,,,C,
USW00093139,20170504,SNWD,0,,,7,
USC00203391,20170520,SNWD,0,,,7,800
SWE00140230,20170523,PRCP,0,,,E,
US1ALLS0015,20170519,PRCP,180,,,N,
CA007027039,20170512,TMIN,49,,,C,
USC00233102,20170512,TOBS,100,,,7,700
USW00096406,20170502,TMIN,-28,,,R,
RQC00664614,20170506,TMIN,256,,,7,800
USW00024027,20170523,WSF2,72,,,W,
USC00172440,20170513,SNOW,0,,,7,
CA007024440,20170520,TAVG,90,,,C,
USC00384607,20170501,SN51,261,,,7,800
US1WVRT0002,20170531,PRCP,3,,,N,
US1CTNH0033,20170521,PRCP,0,,,N,
RSM00034163,20170526,TMAX,234,,,S,
USC00012096,20170503,SX32,256,,,7,700
USC00368379,20170513,SNOW,0,,,7,
USC00390565,20170519,SNOW,0,,,7,
JA000047684,20170514,TMIN,137,,,S,
USC00134381,20170501,PRCP,102,,,7,600
USC00418311,20170527,PRCP,0,,,7,800
US1FLMD0061,20170517,PRCP,0,,,N,
US1TXBRK006,20170526,SNOW,0,,,N,
USW00004854,20170507,WSF2,76,,,W,
ASN00017032,20170529,PRCP,0,,,a,
ASN00018164,20170512,PRCP,0,,,a,
IT000016232,20170501,TMIN,118,,,S,
USC00041916,20170529,PRCP,0,,,7,1600
USW00024230,20170513,WDF5,290,,,W,
US1IACN0008,20170520,PRCP,99,,,N,
USS0017J02S,20170511,TMAX,212,,,T,
MD000033881,20170518,TMAX,218,,,S,
US1NCWK0250,20170524,PRCP,254,,,N,
USC00218039,20170522,SNOW,0,,,7,
USC00353402,20170510,SNWD,305,,,7,700
MXM00076593,20170529,PRCP,0,,,S,
US1TXNW0002,20170514,PRCP,0,,,N,
USS0021C40S,20170507,TMAX,111,,,T,
CA003013921,20170507,WDFG,32,,,C,
SPE00156270,20170513,TMAX,71,,,E,
USC00307842,20170527,TMIN,111,,,7,730
US1IDCY0017,20170516,SNOW,0,,,N,
USC00214546,20170519,SN32,106,,,7,800
USC00471131,20170510,TMIN,17,,,7,900
CA006016525,20170518,WDFG,3,,,C,
USS0017D06S,20170506,TOBS,-3,,,T,
USC00324083,20170509,TMAX,194,,,7,700
USW00093112,20170508,WSF2,98,,,W,
USC00129243,20170505,SNOW,0,,,7,
USC00413225,20170520,TOBS,61,,,7,700
USC00440551,20170515,SNWD,0,,,7,700
RSM00030627,20170502,PRCP,10,B,,S,
MG000044341,20170501,TMIN,82,,,S,
USC00311538,20170527,SNOW,0,,,7,
US1NYCM0023,20170523,PRCP,61,,,N,
USW00094060,20170511,TMAX,266,,,R,
GME00129190,20170525,TMAX,204,,,E,
BR00C4-0630,20170510,TAVG,173,H,,S,
USW00053838,20170511,SNOW,0,,,W,
US10otoe009,20170504,PRCP,84,,,N,
USS0010G22S,20170501,WESD,11303,,,T,
US1ILLS0012,20170503,PRCP,25,,,N,
USC00365109,20170514,TMAX,139,,,7,700
USW00093741,20170515,AWND,40,,,W,
ASN00069134,20170509,PRCP,0,,,a,
CA002402354,20170506,WSFG,590,,,C,
USR0000ACKN,20170501,TMAX,117,H,,U,
US1NMBR0127,20170506,PRCP,0,,,N,
US1MOBS0004,20170507,PRCP,0,,,N,
JA000047887,20170527,TMAX,258,,,S,
US1FLSL0011,20170510,PRCP,0,,,N,
USC00450587,20170503,PRCP,81,,,7,1700
US1NCAL0030,20170516,PRCP,0,,,N,
CA006075420,20170511,TMAX,183,,,C,
USC00193821,20170514,PRCP,340,,,7,730
USR0000MITA,20170518,TMAX,156,H,,U,
ASN00033289,20170511,PRCP,0,,,a,
USW00026410,20170522,WDF2,180,,,W,
USC00199891,20170531,SNOW,0,,,7,
USW00023169,20170513,TMIN,172,,,W,2400
SWE00139396,20170503,PRCP,0,,,E,
US1KYKN0011,20170519,PRCP,0,,,N,
CA002400635,20170528,TAVG,21,H,,S,
SPE00156135,20170528,TMAX,274,,,E,
ASN00082127,20170507,PRCP,0,,,a,
THM00048453,20170507,TAVG,301,H,,S,
USW00053859,20170505,AWND,70,,,W,
US1FLBV0006,20170523,SNOW,0,,,N,
US1OKRG0003,20170518,PRCP,0,,,N,
